CONTRACT_ID,COUNTERPARTY_ID,COUNTERPARTY_TYPE,COUNTRY_CODE,INTERNAL_RATING,SECTOR_CODE,PRODUCT_TYPE,ASSET_CLASS,ORIGINAL_AMOUNT,OUTSTANDING_BALANCE,RESIDUAL_VALUE,PROVISION_AMOUNT,MATURITY_DATE,STATUS,COLLATERAL_TYPE,COLLATERAL_VALUE,HAIRCUT_PCT,ELIGIBLE_FLAG,SEGMENT_CODE,PD_VALUE,LGD_VALUE,EAD_VALUE,RISK_WEIGHT,RWA_VALUE,CAPITAL_REQUIREMENT,CALCULATION_DATE,CALC_STATUS
4625,963,RETAIL,ESP,AA,K,OPERATING_LEASE,PASSENGER_CAR,50000.0,36016.04,5536.46,10.36,2031-06-09,ACTIVE,VEHICLE,33900.92,0.2,1,RETAIL,0.0005,0.12150292209308425,41542.14,0.75,31156.6,2492.53,2026-05-11,VALID
4626,510,RETAIL,FRA,BB,M,FINANCE_LEASE,LCV,13773.01,5920.48,0.0,89.56,2027-03-20,ACTIVE,VEHICLE,4724.24,0.2,1,RETAIL,0.01,0.12314262586350005,5830.919999999999,0.75,4373.19,349.86,2026-05-11,VALID
4627,838,CORPORATE,FRA,BBB,M,OPERATING_LEASE,LCV,112101.13,36079.52,21856.0,329.81,2032-01-02,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.0025,0.45,57605.71,1.0,57605.71,4608.46,2026-05-11,VALID
4628,503,CORPORATE,FRA,CCC,F,OPERATING_LEASE,LCV,891040.26,414946.57,145538.94,6828.35,2030-11-01,ACTIVE,VEHICLE,292557.07,0.2,1,CORPORATE,0.15,0.20204566016991451,553657.16,1.0,553657.16,44292.57,2026-05-11,VALID
4629,596,RETAIL,NLD,BBB,H,FINANCE_LEASE,PASSENGER_CAR,20614.26,15277.75,0.0,193.59,2026-10-27,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0025,0.45,15084.16,0.75,11313.12,905.05,2026-05-11,VALID
4630,438,SME,FRA,BB,I,FINANCE_LEASE,LCV,83393.48,52974.61,0.0,622.48,2027-04-06,ACTIVE,VEHICLE,38730.12,0.2,1,SME_RETAIL,0.01,0.14285592391369745,52352.13,0.75,39264.1,3141.13,2026-05-11,VALID
4631,737,RETAIL,FRA,A,F,OPERATING_LEASE,PASSENGER_CAR,7566.12,5634.56,1001.53,48.01,2029-07-09,ACTIVE,VEHICLE,5015.04,0.2,1,RETAIL,0.001,0.13685577588614586,6588.08,0.75,4941.06,395.28,2026-05-11,VALID
4632,521,CORPORATE,DEU,BB,G,OPERATING_LEASE,LCV,3609278.84,2219085.43,507532.93,15457.81,2028-07-07,ACTIVE,VEHICLE,2656583.08,0.2,1,CORPORATE,0.01,0.1,2711160.5500000003,1.0,2711160.55,216892.84,2026-05-11,VALID
4633,940,RETAIL,FRA,BB,J,FINANCE_LEASE,PASSENGER_CAR,26671.76,18931.38,0.0,190.37,2026-12-22,ACTIVE,VEHICLE,17587.43,0.2,1,RETAIL,0.01,0.1,18741.010000000002,0.75,14055.76,1124.46,2026-05-11,VALID
4634,555,RETAIL,FRA,BBB,H,OPERATING_LEASE,PASSENGER_CAR,5175.06,983.79,359.85,13.23,2030-09-06,ACTIVE,VEHICLE,879.41,0.2,1,RETAIL,0.0025,0.16491810795168405,1330.4099999999999,0.75,997.81,79.82,2026-05-11,VALID
4635,737,RETAIL,FRA,A,F,FINANCE_LEASE,PASSENGER_CAR,8336.54,2845.2,0.0,21.55,2029-05-20,ACTIVE,VEHICLE,2559.88,0.2,1,RETAIL,0.001,0.1,2823.6499999999996,0.75,2117.74,169.42,2026-05-11,VALID
4636,211,SME,DEU,BB,K,OPERATING_LEASE,EQUIPMENT,68108.72,37805.29,4277.73,368.96,2024-10-19,ACTIVE,VEHICLE,37313.28,0.2,1,SME_RETAIL,0.01,0.1,41714.06,0.75,31285.54,2502.84,2026-05-11,VALID
4637,580,RETAIL,FRA,AAA,J,FINANCE_LEASE,LCV,9671.91,627.64,0.0,7.48,2028-03-14,ACTIVE,REAL_ESTATE,666.24,0.1,1,RETAIL,0.0003,0.1,620.16,0.75,465.12,37.21,2026-05-11,VALID
4638,534,SME,FRA,BBB,J,OPERATING_LEASE,PASSENGER_CAR,78900.8,68727.92,12186.06,4.09,2028-08-03,ACTIVE,VEHICLE,72601.84,0.2,1,SME_RETAIL,0.0025,0.1,80909.89,0.75,60682.42,4854.59,2026-05-11,VALID
4639,1442,RETAIL,FRA,A,C,OPERATING_LEASE,LCV,17105.04,4542.09,3590.4,19.43,2029-05-10,ACTIVE,VEHICLE,4699.95,0.2,1,RETAIL,0.001,0.187794124535009,8113.0599999999995,0.75,6084.8,486.78,2026-05-11,VALID
4640,671,RETAIL,DEU,BBB,J,OPERATING_LEASE,PASSENGER_CAR,9320.36,1208.4,1266.3,4.46,2031-05-29,ACTIVE,VEHICLE,890.35,0.2,1,RETAIL,0.0025,0.2490794416736835,2470.24,0.75,1852.68,148.21,2026-05-11,VALID
4641,33,RETAIL,FRA,BBB,J,FINANCE_LEASE,PASSENGER_CAR,37429.12,24247.53,0.0,423.54,2026-09-24,ACTIVE,VEHICLE,16226.27,0.2,1,RETAIL,0.0025,0.15929493338437425,23823.989999999998,0.75,17867.99,1429.44,2026-05-11,VALID
4642,465,SME,ITA,BB,C,FINANCE_LEASE,PASSENGER_CAR,41644.49,9343.57,0.0,168.1,2026-09-06,ACTIVE,VEHICLE,7303.75,0.2,1,SME_RETAIL,0.01,0.1271176844346938,9175.47,0.75,6881.6,550.53,2026-05-11,VALID
4643,1095,SME,FRA,A,L,OPERATING_LEASE,TRUCK,23382.64,12994.7,2262.79,46.72,2027-03-16,ACTIVE,REAL_ESTATE,11224.63,0.1,1,SME_RETAIL,0.001,0.11754901625624477,15210.77,0.75,11408.08,912.65,2026-05-11,VALID
4644,249,RETAIL,BEL,BBB,I,OPERATING_LEASE,EQUIPMENT,20287.08,5560.26,2799.23,77.63,2029-11-16,ACTIVE,VEHICLE,5941.46,0.2,1,RETAIL,0.0025,0.14912618662957353,8281.86,0.75,6211.4,496.91,2026-05-11,VALID
4645,245,SME,FRA,BB,K,OPERATING_LEASE,EQUIPMENT,105624.3,21055.93,21946.85,175.43,2027-06-14,ACTIVE,VEHICLE,18250.22,0.2,1,SME_RETAIL,0.01,0.23068228363417298,42827.35,0.75,32120.51,2569.64,2026-05-11,VALID
4646,561,RETAIL,ITA,CCC,I,FINANCE_LEASE,PASSENGER_CAR,9917.37,7056.18,0.0,77.36,2027-09-09,ACTIVE,VEHICLE,5342.94,0.2,1,RETAIL,0.15,0.13563378909328513,6978.820000000001,0.75,5234.12,418.73,2026-05-11,VALID
4647,536,RETAIL,ITA,BB,I,OPERATING_LEASE,PASSENGER_CAR,27292.73,10904.42,3548.6,89.47,2026-03-11,ACTIVE,VEHICLE,9552.86,0.2,1,RETAIL,0.01,0.16377857145343597,14363.550000000001,0.75,10772.66,861.81,2026-05-11,VALID
4648,722,SME,DEU,BBB,I,FINANCE_LEASE,TRUCK,49494.42,28063.06,0.0,262.98,2025-06-03,ACTIVE,GUARANTEE,15476.3,0.15,1,SME_RETAIL,0.0025,0.18438179854158693,27800.08,0.75,20850.06,1668.0,2026-05-11,VALID
4649,52,RETAIL,FRA,BBB,I,OPERATING_LEASE,PASSENGER_CAR,11847.06,2896.75,1519.87,39.97,2031-11-10,ACTIVE,VEHICLE,2539.58,0.2,1,RETAIL,0.0025,0.18752815509579243,4376.65,0.75,3282.49,262.6,2026-05-11,VALID
4650,1082,CORPORATE,FRA,B,F,FINANCE_LEASE,LCV,872242.1,477267.41,0.0,2766.97,2031-02-12,ACTIVE,VEHICLE,411555.67,0.2,1,CORPORATE,0.05,0.10714334932966552,474500.44,1.0,474500.44,37960.04,2026-05-11,VALID
4651,321,CORPORATE,FRA,CCC,F,FINANCE_LEASE,EQUIPMENT,760942.39,326526.0,0.0,137.71,2028-11-26,ACTIVE,GUARANTEE,298204.9,0.15,1,CORPORATE,0.15,0.1,326388.29,1.0,326388.29,26111.06,2026-05-11,VALID
4652,1067,RETAIL,FRA,AAA,K,OPERATING_LEASE,PASSENGER_CAR,10525.37,1011.51,666.55,10.17,2024-03-25,ACTIVE,VEHICLE,1117.84,0.2,1,RETAIL,0.0003,0.16234062198346413,1667.8899999999999,0.75,1250.92,100.07,2026-05-11,VALID
4653,847,RETAIL,ITA,B,I,OPERATING_LEASE,PASSENGER_CAR,25675.56,18076.18,5035.03,35.46,2029-12-01,ACTIVE,VEHICLE,16232.5,0.2,1,RETAIL,0.05,0.15303565431242752,23075.75,0.75,17306.81,1384.54,2026-05-11,VALID
4654,305,CORPORATE,ITA,BB,H,FINANCE_LEASE,TRUCK,385752.52,211055.97,0.0,4040.13,2027-11-12,ACTIVE,GUARANTEE,188638.82,0.15,1,CORPORATE,0.01,0.1,207015.84,1.0,207015.84,16561.27,2026-05-11,VALID
4655,705,RETAIL,FRA,BBB,A,OPERATING_LEASE,LCV,5000.0,4423.03,601.38,30.26,2030-08-10,ACTIVE,REAL_ESTATE,4316.87,0.1,1,RETAIL,0.0025,0.1,4994.15,0.75,3745.61,299.65,2026-05-11,VALID
4656,55,SME,ESP,A,M,FINANCE_LEASE,EQUIPMENT,49376.22,38372.98,0.0,16.07,2028-08-02,ACTIVE,VEHICLE,45257.78,0.2,1,SME_RETAIL,0.001,0.1,38356.91,0.75,28767.68,2301.41,2026-05-11,VALID
4657,1053,RETAIL,DEU,BB,K,FINANCE_LEASE,LCV,23311.35,13147.77,0.0,126.33,2026-11-18,ACTIVE,VEHICLE,13253.87,0.2,1,RETAIL,0.01,0.1,13021.44,0.75,9766.08,781.29,2026-05-11,VALID
4658,456,RETAIL,ITA,D,F,OPERATING_LEASE,PASSENGER_CAR,9778.57,867.88,2170.29,484.47,2028-06-20,DEFAULT,VEHICLE,552.64,0.2,1,DEFAULTED,1.0,0.2894058816619023,2553.7,1.5,3830.55,306.44,2026-05-11,VALID
4659,576,SME,DEU,BBB,K,FINANCE_LEASE,TRUCK,73852.54,53670.62,0.0,736.54,2026-12-23,ACTIVE,VEHICLE,43126.21,0.2,1,SME_RETAIL,0.0025,0.1218796888507366,52934.08,0.75,39700.56,3176.04,2026-05-11,VALID
4660,236,CORPORATE,FRA,BB,I,OPERATING_LEASE,TRUCK,1145741.86,623443.72,146573.56,8800.73,2028-05-23,ACTIVE,VEHICLE,370561.46,0.2,1,CORPORATE,0.01,0.2136955426153044,761216.55,1.0,761216.55,60897.32,2026-05-11,VALID
4661,548,RETAIL,NLD,BBB,H,FINANCE_LEASE,EQUIPMENT,9769.7,7830.69,0.0,109.37,2026-01-02,ACTIVE,VEHICLE,4096.4,0.2,1,RETAIL,0.0025,0.20145130625333488,7721.32,0.75,5790.99,463.28,2026-05-11,VALID
4662,594,SME,FRA,A,C,OPERATING_LEASE,PASSENGER_CAR,83849.85,47791.94,10862.17,374.54,2025-03-17,ACTIVE,VEHICLE,51302.59,0.2,1,SME_RETAIL,0.001,0.10352039831453799,58279.57,0.75,43709.68,3496.77,2026-05-11,VALID
4663,338,SME,BEL,BBB,L,OPERATING_LEASE,PASSENGER_CAR,80532.84,4173.59,16674.01,71.61,2026-07-06,ACTIVE,VEHICLE,3125.89,0.2,1,SME_RETAIL,0.0025,0.30787208214867257,20775.989999999998,0.75,15581.99,1246.56,2026-05-11,VALID
4664,1470,RETAIL,FRA,A,K,OPERATING_LEASE,PASSENGER_CAR,48566.42,38047.95,2709.95,36.05,2025-12-06,ACTIVE,VEHICLE,26121.19,0.2,1,RETAIL,0.001,0.17039290454633071,40721.84999999999,0.75,30541.39,2443.31,2026-05-11,VALID
4665,420,CORPORATE,BEL,CCC,G,OPERATING_LEASE,PASSENGER_CAR,575941.4,443098.48,106133.17,4167.71,2029-01-09,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.15,0.45,545063.94,1.0,545063.94,43605.12,2026-05-11,VALID
4666,272,RETAIL,ESP,BB,A,OPERATING_LEASE,EQUIPMENT,10906.1,1520.99,1205.23,28.82,2026-05-12,ACTIVE,VEHICLE,978.74,0.2,1,RETAIL,0.01,0.24840320308445166,2697.4,0.75,2023.05,161.84,2026-05-11,VALID
4667,823,RETAIL,DEU,BBB,F,OPERATING_LEASE,EQUIPMENT,26618.3,17712.91,5480.96,1652.06,2027-11-01,WATCHLIST,GUARANTEE,9442.32,0.15,1,RETAIL,0.0025,0.2195982278183681,21541.81,0.75,16156.36,1292.51,2026-05-11,VALID
4668,479,SME,NLD,BB,F,FINANCE_LEASE,PASSENGER_CAR,382409.66,200187.86,0.0,3932.88,2028-01-07,ACTIVE,REAL_ESTATE,193835.17,0.1,1,SME_RETAIL,0.01,0.1,196254.97999999998,0.75,147191.23,11775.3,2026-05-11,VALID
4670,1088,SME,ESP,A,G,OPERATING_LEASE,PASSENGER_CAR,145208.14,123487.61,20208.67,1010.51,2027-07-24,ACTIVE,VEHICLE,64031.85,0.2,1,SME_RETAIL,0.001,0.22434683921178683,142685.77000000002,0.75,107014.33,8561.15,2026-05-11,VALID
4671,118,SME,ESP,BBB,A,OPERATING_LEASE,TRUCK,500000.0,137305.84,79759.08,1874.38,2027-07-03,ACTIVE,VEHICLE,139585.68,0.2,1,SME_RETAIL,0.0025,0.16837496016321163,215190.53999999998,0.75,161392.9,12911.43,2026-05-11,VALID
4672,764,RETAIL,FRA,AA,I,OPERATING_LEASE,LCV,18875.12,1167.31,3023.98,22.1,2030-08-09,ACTIVE,VEHICLE,1357.81,0.2,1,RETAIL,0.0005,0.2588103924263466,4169.1900000000005,0.75,3126.89,250.15,2026-05-11,VALID
4673,33,RETAIL,FRA,BBB,J,OPERATING_LEASE,LCV,12906.42,3067.93,1049.47,52.11,2026-12-21,ACTIVE,VEHICLE,1783.84,0.2,1,RETAIL,0.0025,0.22713663723867175,4065.29,0.75,3048.97,243.92,2026-05-11,VALID
4674,66,SME,DEU,BBB,J,OPERATING_LEASE,LCV,53889.48,47078.57,8980.64,183.79,2027-06-17,ACTIVE,VEHICLE,38872.89,0.2,1,SME_RETAIL,0.0025,0.1552021944533034,55875.42,0.75,41906.56,3352.52,2026-05-11,VALID
4675,139,SME,ITA,A,M,FINANCE_LEASE,LCV,161964.18,38916.89,0.0,635.01,2028-07-15,ACTIVE,VEHICLE,25141.82,0.2,1,SME_RETAIL,0.001,0.1661085714703666,38281.88,0.75,28711.41,2296.91,2026-05-11,VALID
4676,243,RETAIL,BEL,AAA,J,FINANCE_LEASE,TRUCK,12508.66,8218.93,0.0,37.35,2026-12-08,ACTIVE,VEHICLE,4355.26,0.2,1,RETAIL,0.0003,0.20094898540379724,8181.58,0.75,6136.18,490.89,2026-05-11,VALID
4677,525,RETAIL,DEU,BBB,H,FINANCE_LEASE,PASSENGER_CAR,37518.84,28541.22,0.0,57.01,2029-09-03,ACTIVE,VEHICLE,22113.97,0.2,1,RETAIL,0.0025,0.13261950743938483,28484.210000000003,0.75,21363.16,1709.05,2026-05-11,VALID
4678,1403,CORPORATE,FRA,A,J,OPERATING_LEASE,TRUCK,2592505.64,2027052.28,442440.62,16353.1,2026-10-27,ACTIVE,VEHICLE,2151484.24,0.2,1,CORPORATE,0.001,0.10443079632069882,2453139.8,1.0,2453139.8,196251.18,2026-05-11,VALID
4679,1360,RETAIL,ITA,BBB,I,FINANCE_LEASE,PASSENGER_CAR,26214.86,1556.99,0.0,18.44,2028-04-19,ACTIVE,VEHICLE,1115.84,0.2,1,RETAIL,0.0025,0.1469287965941958,1538.55,0.75,1153.91,92.31,2026-05-11,VALID
4680,155,RETAIL,FRA,CCC,M,FINANCE_LEASE,PASSENGER_CAR,11114.4,649.77,0.0,4.06,2025-09-27,ACTIVE,VEHICLE,368.38,0.2,1,RETAIL,0.15,0.19025893977172414,645.71,0.75,484.28,38.74,2026-05-11,VALID
4681,1487,CORPORATE,ITA,AA,M,FINANCE_LEASE,LCV,295143.19,277466.8,0.0,4700.92,2028-01-27,ACTIVE,REAL_ESTATE,255803.43,0.1,1,CORPORATE,0.0005,0.1,272765.88,1.0,272765.88,21821.27,2026-05-11,VALID
4682,953,RETAIL,NLD,BB,A,OPERATING_LEASE,TRUCK,8008.67,4202.02,1401.81,27.4,2026-08-26,ACTIVE,VEHICLE,4573.6,0.2,1,RETAIL,0.01,0.12035343400706183,5576.43,0.75,4182.32,334.59,2026-05-11,VALID
4683,831,SME,DEU,BBB,A,OPERATING_LEASE,EQUIPMENT,56653.59,6080.8,12343.22,14.63,2027-02-26,ACTIVE,GUARANTEE,4510.0,0.15,1,SME_RETAIL,0.0025,0.27711735695750916,18409.39,0.75,13807.04,1104.56,2026-05-11,VALID
4684,1189,RETAIL,FRA,A,C,OPERATING_LEASE,PASSENGER_CAR,10563.09,783.02,1470.6,7.81,2024-09-15,ACTIVE,REAL_ESTATE,637.34,0.1,1,RETAIL,0.001,0.2606059283732818,2245.81,0.75,1684.36,134.75,2026-05-11,VALID
4685,727,RETAIL,NLD,BB,M,OPERATING_LEASE,PASSENGER_CAR,27030.0,21075.13,2281.57,267.08,2027-07-27,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.01,0.45,23089.62,0.75,17317.22,1385.38,2026-05-11,VALID
4686,399,SME,ESP,AA,L,FINANCE_LEASE,PASSENGER_CAR,48279.54,41735.72,0.0,230.39,2025-07-23,ACTIVE,VEHICLE,49827.64,0.2,1,SME_RETAIL,0.0005,0.1,41505.33,0.75,31129.0,2490.32,2026-05-11,VALID
4687,795,RETAIL,ESP,A,M,OPERATING_LEASE,TRUCK,30425.02,15883.18,4420.14,284.25,2025-03-10,ACTIVE,VEHICLE,18681.76,0.2,1,RETAIL,0.001,0.1,20019.07,0.75,15014.3,1201.14,2026-05-11,VALID
4688,1088,SME,ESP,A,G,OPERATING_LEASE,EQUIPMENT,500000.0,192271.33,56205.27,236.26,2027-01-02,ACTIVE,GUARANTEE,203985.97,0.15,1,SME_RETAIL,0.001,0.10553600162245988,248240.33999999997,0.75,186180.25,14894.42,2026-05-11,VALID
4689,1025,SME,ITA,B,A,OPERATING_LEASE,TRUCK,40072.62,27334.37,3448.39,325.84,2028-07-06,ACTIVE,GUARANTEE,15054.08,0.15,1,SME_RETAIL,0.05,0.2029533255496616,30456.92,0.75,22842.69,1827.42,2026-05-11,VALID
4690,255,RETAIL,FRA,BBB,L,OPERATING_LEASE,PASSENGER_CAR,20926.5,1467.98,1497.72,24.72,2024-10-15,ACTIVE,GUARANTEE,1042.95,0.15,1,RETAIL,0.0025,0.24449856000380824,2940.98,0.75,2205.74,176.46,2026-05-11,VALID
4691,1408,RETAIL,DEU,AA,H,OPERATING_LEASE,TRUCK,5685.89,4884.32,753.21,79.18,2028-07-25,ACTIVE,VEHICLE,3114.84,0.2,1,RETAIL,0.0005,0.19309098923241608,5558.349999999999,0.75,4168.76,333.5,2026-05-11,VALID
4692,428,CORPORATE,BEL,BB,M,OPERATING_LEASE,PASSENGER_CAR,445312.11,124901.79,52325.8,1626.74,2028-08-19,ACTIVE,VEHICLE,72682.06,0.2,1,CORPORATE,0.01,0.23410661565704263,175600.84999999998,1.0,175600.85,14048.07,2026-05-11,VALID
4693,1230,RETAIL,FRA,B,C,OPERATING_LEASE,EQUIPMENT,23578.08,5230.04,5730.77,4.4,2027-10-14,ACTIVE,VEHICLE,4156.07,0.2,1,RETAIL,0.05,0.24378823903085042,10956.41,0.75,8217.31,657.38,2026-05-11,VALID
4694,468,CORPORATE,FRA,B,F,OPERATING_LEASE,LCV,383830.97,126554.11,84935.1,204.58,2024-03-30,ACTIVE,VEHICLE,100258.21,0.2,1,CORPORATE,0.05,0.21713515886129528,211284.63,1.0,211284.63,16902.77,2026-05-11,VALID
4697,884,SME,DEU,AAA,A,FINANCE_LEASE,TRUCK,20000.0,13865.46,0.0,21.71,2027-07-07,ACTIVE,VEHICLE,7697.84,0.2,1,SME_RETAIL,0.0003,0.19430553860045144,13843.75,0.75,10382.81,830.62,2026-05-11,VALID
4698,322,SME,DEU,BBB,J,FINANCE_LEASE,PASSENGER_CAR,33982.12,16936.2,0.0,288.81,2028-01-13,ACTIVE,VEHICLE,9078.16,0.2,1,SME_RETAIL,0.0025,0.19731031110582498,16647.39,0.75,12485.54,998.84,2026-05-11,VALID
4699,1,SME,ITA,BB,H,OPERATING_LEASE,PASSENGER_CAR,36937.5,24053.01,6339.99,391.11,2028-05-06,ACTIVE,REAL_ESTATE,28018.88,0.1,1,SME_RETAIL,0.01,0.1,30001.89,0.75,22501.42,1800.11,2026-05-11,VALID
4700,194,CORPORATE,ESP,BB,H,FINANCE_LEASE,LCV,4383748.34,1062597.63,0.0,20271.47,2028-06-14,ACTIVE,GUARANTEE,1128982.1,0.15,1,CORPORATE,0.01,0.1,1042326.1599999999,1.0,1042326.16,83386.09,2026-05-11,VALID
4701,255,RETAIL,FRA,BBB,L,FINANCE_LEASE,EQUIPMENT,32792.41,13382.63,0.0,40.53,2030-04-29,ACTIVE,VEHICLE,7060.39,0.2,1,RETAIL,0.0025,0.201829232279776,13342.099999999999,0.75,10006.57,800.53,2026-05-11,VALID
4702,1389,CORPORATE,ITA,A,C,OPERATING_LEASE,LCV,579007.06,299655.4,140964.96,29104.37,2027-08-31,WATCHLIST,GUARANTEE,329785.16,0.15,1,CORPORATE,0.001,0.11158621418331761,411515.99,1.0,411515.99,32921.28,2026-05-11,VALID
4703,266,RETAIL,FRA,AA,G,OPERATING_LEASE,PASSENGER_CAR,16646.24,9410.16,3889.48,71.38,2028-02-09,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0005,0.45,13228.26,0.75,9921.2,793.7,2026-05-11,VALID
4704,243,RETAIL,BEL,AAA,J,FINANCE_LEASE,LCV,49201.89,10714.05,0.0,111.08,2029-11-11,ACTIVE,VEHICLE,10939.48,0.2,1,RETAIL,0.0003,0.1,10602.97,0.75,7952.23,636.18,2026-05-11,VALID
4705,1257,SME,FRA,B,K,OPERATING_LEASE,PASSENGER_CAR,82581.05,64157.4,13443.21,1100.91,2028-06-24,ACTIVE,GUARANTEE,58278.46,0.15,1,SME_RETAIL,0.05,0.12336065566270195,76499.7,0.75,57374.77,4589.98,2026-05-11,VALID
4706,1319,SME,BEL,BBB,A,FINANCE_LEASE,PASSENGER_CAR,20000.0,2623.89,0.0,48.31,2031-03-02,ACTIVE,VEHICLE,2565.78,0.2,1,SME_RETAIL,0.0025,0.1,2575.58,0.75,1931.68,154.53,2026-05-11,VALID
4707,314,RETAIL,ESP,A,L,OPERATING_LEASE,PASSENGER_CAR,6790.11,940.15,1376.33,6.02,2026-07-01,ACTIVE,VEHICLE,684.76,0.2,1,RETAIL,0.001,0.26701531296798037,2310.46,0.75,1732.84,138.63,2026-05-11,VALID
4708,976,SME,FRA,AA,C,OPERATING_LEASE,PASSENGER_CAR,234717.73,64484.15,34009.94,1062.0,2026-12-27,ACTIVE,VEHICLE,55697.52,0.2,1,SME_RETAIL,0.0005,0.18993666152496574,97432.09,0.75,73074.07,5845.93,2026-05-11,VALID
4709,802,RETAIL,FRA,BB,H,FINANCE_LEASE,PASSENGER_CAR,22622.27,14452.16,0.0,242.07,2027-10-31,ACTIVE,VEHICLE,9222.51,0.2,1,RETAIL,0.01,0.1682768159807573,14210.09,0.75,10657.57,852.61,2026-05-11,VALID
4710,866,CORPORATE,FRA,BB,K,FINANCE_LEASE,PASSENGER_CAR,404642.06,48305.54,0.0,398.32,2028-04-07,ACTIVE,VEHICLE,37565.99,0.2,1,CORPORATE,0.01,0.13044066844204275,47907.22,1.0,47907.22,3832.58,2026-05-11,VALID
4712,1128,SME,DEU,BBB,C,FINANCE_LEASE,LCV,71311.02,33870.13,0.0,597.28,2026-02-07,ACTIVE,VEHICLE,32618.57,0.2,1,SME_RETAIL,0.0025,0.1,33272.85,0.75,24954.64,1996.37,2026-05-11,VALID
4713,1322,SME,ESP,BB,M,FINANCE_LEASE,PASSENGER_CAR,59757.06,21631.54,0.0,379.4,2025-10-30,ACTIVE,GUARANTEE,11718.9,0.15,1,SME_RETAIL,0.01,0.18595192060658366,21252.14,0.75,15939.1,1275.13,2026-05-11,VALID
4714,1089,SME,FRA,BBB,H,OPERATING_LEASE,PASSENGER_CAR,168147.57,32128.24,40284.96,617.57,2025-10-13,ACTIVE,REAL_ESTATE,22727.93,0.1,1,SME_RETAIL,0.0025,0.25028226021555905,71795.63,0.75,53846.72,4307.74,2026-05-11,VALID
4715,1355,CORPORATE,BEL,BB,J,FINANCE_LEASE,PASSENGER_CAR,100000.0,64033.15,0.0,783.88,2027-04-17,ACTIVE,VEHICLE,36561.28,0.2,1,CORPORATE,0.01,0.18814582524035456,63249.270000000004,1.0,63249.27,5059.94,2026-05-11,VALID
4716,166,RETAIL,ESP,B,L,OPERATING_LEASE,TRUCK,8132.9,5101.67,1852.91,49.67,2027-08-03,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.05,0.45,6904.91,0.75,5178.68,414.29,2026-05-11,VALID
4717,986,CORPORATE,FRA,BBB,K,OPERATING_LEASE,TRUCK,281380.64,44937.49,54346.24,743.08,2027-06-28,ACTIVE,VEHICLE,37203.46,0.2,1,CORPORATE,0.0025,0.24428759806232248,98540.65,1.0,98540.65,7883.25,2026-05-11,VALID
4718,1500,SME,ITA,AA,L,FINANCE_LEASE,PASSENGER_CAR,109773.11,28192.06,0.0,45.5,2028-01-24,ACTIVE,GUARANTEE,21290.95,0.15,1,SME_RETAIL,0.0005,0.124961571680518,28146.56,0.75,21109.92,1688.79,2026-05-11,VALID
4719,804,SME,FRA,BBB,F,OPERATING_LEASE,LCV,232807.58,88113.33,17711.56,1537.34,2028-12-10,ACTIVE,VEHICLE,73313.26,0.2,1,SME_RETAIL,0.0025,0.15316238323750056,104287.55,0.75,78215.66,6257.25,2026-05-11,VALID
4720,1413,CORPORATE,ITA,BBB,M,FINANCE_LEASE,TRUCK,1186739.94,1116764.9,0.0,4837.48,2031-05-13,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.0025,0.45,1111927.42,1.0,1111927.42,88954.19,2026-05-11,VALID
4721,523,RETAIL,FRA,AAA,L,OPERATING_LEASE,LCV,28308.87,20997.58,7050.91,197.2,2027-03-01,ACTIVE,VEHICLE,23597.13,0.2,1,RETAIL,0.0003,0.11276874787487398,27851.29,0.75,20888.47,1671.08,2026-05-11,VALID
4722,1345,CORPORATE,ITA,A,K,OPERATING_LEASE,PASSENGER_CAR,1181991.58,417773.51,212368.76,5734.24,2027-04-18,ACTIVE,VEHICLE,310236.52,0.2,1,CORPORATE,0.001,0.210882273407022,624408.03,1.0,624408.03,49952.64,2026-05-11,VALID
4723,1409,CORPORATE,BEL,CCC,G,OPERATING_LEASE,PASSENGER_CAR,364992.61,335389.53,61441.64,186.82,2025-08-11,ACTIVE,GUARANTEE,325200.13,0.15,1,CORPORATE,0.15,0.10608617978549299,396644.35000000003,1.0,396644.35,31731.55,2026-05-11,VALID
4724,934,SME,FRA,BBB,G,FINANCE_LEASE,PASSENGER_CAR,57784.39,26548.4,0.0,207.38,2031-01-02,ACTIVE,VEHICLE,30848.52,0.2,1,SME_RETAIL,0.0025,0.1,26341.02,0.75,19755.76,1580.46,2026-05-11,VALID
4725,1057,CORPORATE,FRA,AAA,K,FINANCE_LEASE,PASSENGER_CAR,385840.64,151364.8,0.0,886.62,2028-11-26,ACTIVE,VEHICLE,88882.35,0.2,1,CORPORATE,0.0003,0.18461351007833823,150478.18,1.0,150478.18,12038.25,2026-05-11,VALID
4726,785,CORPORATE,DEU,A,H,OPERATING_LEASE,PASSENGER_CAR,4496036.02,4045790.42,663755.0,5527.0,2026-11-29,ACTIVE,VEHICLE,3940153.68,0.2,1,CORPORATE,0.001,0.11546796124152929,4704018.42,1.0,4704018.42,376321.47,2026-05-11,VALID
